transit_depth_ppm,transit_duration_hrs,orbital_period_days,impact_parameter,transit_snr,log_period,log_depth,duration_period_ratio,transit_shape_factor,stellar_teff_K,stellar_radius_rsun,stellar_logg,stellar_teff_normalized,stellar_density_proxy,stellar_luminosity_proxy,planet_radius_rearth,planet_teq_K,insolation_flux_earth,log_planet_radius,log_insolation,is_rocky_size,is_super_earth_size,is_mini_neptune_size,is_gas_giant_size,is_hot,is_warm,is_temperate,is_cold,semi_major_axis_au,orbital_velocity_kms,density_proxy,in_habitable_zone,hz_distance_normalized,transit_probability,radius_ratio,expected_transit_depth_ppm,depth_anomaly,period_uncertainty,radius_uncertainty,depth_uncertainty,measurement_quality,fp_flag_not_transit_like,fp_flag_stellar_eclipse,fp_flag_centroid_offset,fp_flag_ephemeris_match,total_fp_flags,target,disposition,kepid,koi_name
185.2,3.785,2.69634575,0.54,35.4,0.4307755806264266,2.2676409823459154,0.05848965524296479,2.0439000000000003,5418.0,1.051,4.335,0.9376947040498442,19579.1831052753,0.8539870495798678,1.46,1287.0,650.06,0.1643528557844371,2.812953443514127,1,0,0,0,1,0,0,0,0.036156971592917204,145.88619151838967,0.32132271854443384,0,0.966373064994828,0.13516480459213415,0.012721183035169715,161.82849781428973,0.14442142454124982,4.0758867812112005e-06,0.3082191780821918,0.03347732181425486,0.7453227777115938,0,1,1,1,3,0,FALSE POSITIVE,10583225,K03902.01
124.9,5.41,126.586058,0.799,10.5,2.1023858757674727,2.0965624383741357,0.001780738497020475,4.32259,6611.0,1.249,4.269,1.1441675320179994,11908.995283283144,2.6735194955266923,1.54,460.0,10.54,0.18752072083646307,1.0228406108765278,0,1,0,0,0,1,0,0,0.5018478405134988,43.13044145572486,0.2738027700078636,0,0.7362142924662909,0.011572930141648738,0.011291084149370778,127.48858126817203,0.020304416618512247,2.9055332460072342e-05,0.41558441558441556,0.12730184147317855,0.6481237122800663,0,0,0,0,0,0,CANDIDATE,7125794,K05358.01
187.8,7.643,37.3331165,0.851,22.5,1.5720942455453326,2.273695587930092,0.008530183472181683,6.504193,5623.0,1.588,4.079,0.9731741086881274,4756.625982452532,2.261846770569507,2.5,657.0,44.17,0.3979400086720376,1.6451273992583912,0,0,1,0,0,1,0,0,0.22554663183808626,65.72639611812745,0.064,0,0.8711080973035249,0.0327391277795756,0.014416733560310386,207.84220654897976,0.09642991614533612,9.412554668453677e-06,0.152,0.051118210862619806,0.8311670188069183,0,0,0,0,0,1,CONFIRMED,9011825,K02530.01
180.8,1.336,1.208528832,0.039,10.6,0.08225701587659161,2.2571984261393445,0.04606151313290858,0.052104000000000004,6072.0,0.923,4.51,1.0508826583592938,37983.64146890504,1.0390113782775212,1.25,1725.0,2084.15,0.09691001300805642,3.318928972702323,1,0,0,0,1,0,0,0,0.022211556580353918,199.9492126800861,0.512,0,0.9812720723928454,0.1932304917250249,0.01240182713638835,153.80531632085845,0.17551203251535882,4.862109901238997e-06,0.312,0.12223451327433628,0.6972336816036003,0,0,1,1,2,0,FALSE POSITIVE,5802292,K04767.01
64.5,5.676,4.85018974,0.985,15.8,0.6857587285864218,1.8095597146352678,0.04876097898800966,5.59086,6032.0,0.973,4.485,1.0439598476981655,32268.168749615947,1.1245036306081095,1.1,1098.0,344.04,0.04139268515822508,2.5366089389941093,1,0,0,0,1,0,0,0,0.056997292933661674,127.84778858280954,0.7513148009015775,0,0.9538050312802315,0.0793800857396147,0.010352785275704084,107.1801629648353,0.39820953602056214,1.2051074933823104e-05,0.3181818181818181,0.06976744186046512,0.7204811776742295,0,0,0,0,0,1,CONFIRMED,5881120,K04156.01
91.4,0.811,0.592618966,0.083,14.9,-0.22722445360295077,1.9609461957338314,0.057020899777727785,0.06731300000000001,5926.0,0.887,4.532,1.025614399446175,43266.5991798102,0.870529871596491,0.86,2103.0,4626.58,-0.06550154875643228,3.66526007612375,1,0,0,0,1,0,0,0,0.01367957572161744,251.12780504331323,1.5721886123234434,0,0.9873990970275497,0.3015115442127413,0.008878757469512825,78.83233420242979,0.15942272830965915,2.7707516873498106e-06,0.3023255813953489,0.09956236323851203,0.7133223645931486,1,0,1,0,2,0,FALSE POSITIVE,6590362,K07570.01
346.9,0.8473,0.299697755,0.964,53.6,-0.5233165102901365,2.5402042998420598,0.1177992363228302,0.8167972,5180.0,0.782,4.547,0.8965039806161301,57621.7566346516,0.3950230110463562,2.03,2246.0,6005.79,0.3074960379132129,3.778570142475737,0,0,1,0,1,0,0,0,0.008076068838465204,293.16643224716245,0.11953962421762815,0,0.9889564247842665,0.45025619180965915,0.023772050626270573,565.1103909779711,0.3861376369320331,6.373087446050439e-07,0.11822660098522168,0.026520611127125972,0.8735548186491091,0,1,0,0,1,0,FALSE POSITIVE,12170648,K02875.01
274.5,4.656,1.89125883,0.013,15.3,0.27675096869089844,2.4385423487861106,0.10257718135809046,0.06052799999999999,4449.0,14.894,2.031,0.7699896157840083,0.48414706229254617,77.97621885253983,23.6,4480.0,95092.9,1.3729120029701065,4.978148092059062,0,0,0,1,1,0,0,0,0.02851771530259496,164.0444265756301,7.60788590849113e-05,0,0.9972244150630257,2.4285641140999106,0.014510354244475368,210.55038030016433,0.30372597574351545,1.4704491822518021e-05,0.3063559322033898,0.07978142076502731,0.7214215746519453,0,1,1,1,3,0,FALSE POSITIVE,2708270,K04951.01
314.0,4.012,17.3695112,0.28,8.6,1.2397875970233978,2.496929648073215,0.009624143405179223,1.12336,5119.0,0.834,4.508,0.8859466943579093,46309.26613074195,0.4285114879918049,1.45,588.0,28.35,0.16136800223497488,1.4525530632289254,1,0,0,0,0,1,0,0,0.12252995726348398,76.74540891123114,0.3280167288531715,0,0.8391274573112024,0.03165021915139229,0.015921328870969156,253.48871301755597,0.23871393034471391,2.818732170194864e-05,0.055172413793103454,0.17961783439490445,0.8098356578124936,0,0,0,0,0,0,CANDIDATE,3645438,K04385.03
260.8,4.0144,6.56226483,0.643,41.2,0.8170537530062657,2.4163075870598827,0.025489167383491086,2.5812592000000003,5878.0,1.812,4.005,1.017307026652821,3080.9426434144525,3.5166128895020075,3.07,1290.0,654.67,0.48713837547718647,2.816022440001005,0,0,1,0,1,0,0,0,0.07301540208718639,121.04823114533981,0.03456088648397345,0,0.9665363678033639,0.11539757036383777,0.015515205912556904,240.7216145090407,0.08340915098924459,2.8892463945256536e-06,0.15635179153094464,0.027607361963190184,0.8446216718952319,0,0,0,0,0,1,CONFIRMED,9101496,K01915.01
403.2,1.7901,1.970340203,0.859,56.3,0.2945412188162279,2.6055205234374688,0.03785513785204941,1.5376959,4883.0,1.667,3.972,0.8451021114572517,3373.8735405620027,1.417450647845939,3.97,1599.0,1540.07,0.5987905067631151,3.1875404610460936,0,0,1,0,1,0,0,0,0.030194260391172963,166.71738766847466,0.01598190260491108,0,0.978203272160871,0.25672263203592494,0.021808825048177178,475.6248499820003,0.15227305718938186,1.1551304675885965e-06,0.6473551637279596,0.021081349206349208,0.5993631162498877,0,0,0,0,0,1,CONFIRMED,3338885,K01845.01
164.8,1.3885,0.438153876,1.124,33.4,-0.35837334209477606,2.216957207361097,0.1320407506030294,1.5606740000000003,6032.0,0.929,4.508,1.0439598476981655,37322.3148295786,1.02510088722713,14.0,2407.0,8008.07,1.146128035678238,3.9035278607351063,0,0,0,1,1,0,0,0,0.011324910144396606,281.1938554267672,0.00036443148688046647,0,0.9903867034629313,0.3814467351105118,0.13800336728216167,19044.92938121521,0.991346778100288,1.3556881099004589e-06,0.2992857142857143,0.03944174757281553,0.746977271941157,1,1,1,0,3,0,FALSE POSITIVE,9597729,K04417.01
88.9,1.373,4.44902309,0.034,10.4,0.6482646597002956,1.9489017609702137,0.012858628102407385,0.046682,4353.0,0.603,4.681,0.7533748701973001,131936.62660624165,0.1171329666470485,0.55,699.0,56.19,-0.2596373105057561,1.7496590320948997,1,0,0,0,0,1,0,0,0.04546332183499023,111.1716943003433,6.01051840721262,0,0.8858325049684267,0.06167499176978259,0.008352620292918802,69.76626575767898,0.27425481404979785,6.2980118181405075e-06,0.09090909090909091,0.11248593925759279,0.8309779759954437,0,0,0,0,0,0,CANDIDATE,5688683,K04097.02
351.4,2.553,4.699652821,0.135,41.6,0.6720657763414559,2.545801757159276,0.022634650696892404,0.344655,5497.0,0.941,4.437,0.9513672551055729,30890.202345467766,0.7253908024779414,1.74,1024.0,260.54,0.24054924828259971,2.415874408809005,0,1,0,0,1,0,0,0,0.05260698957734794,121.77983833207675,0.1898244958641039,0,0.9469142073247896,0.08317620976137573,0.01693312001494786,286.7305534406278,0.22554082843062997,1.8037502604705702e-06,0.1149425287356322,0.026750142287990896,0.875891074271909,0,0,0,0,0,1,CONFIRMED,10878263,K00341.02
349.8,5.7351,7.38443269,0.594,23.7,0.8683171361995785,2.543819805142658,0.03236030579892794,3.4066494,5814.0,1.248,4.269,1.0062305295950156,11928.087857827004,1.596684577391935,2.42,1042.0,278.67,0.38381536598043126,2.445090217598355,0,0,1,0,1,0,0,0,0.07544451389407293,111.1496879676119,0.07055924125672218,0,0.9486856327238017,0.0769201059224521,0.017757349488118718,315.3234608431901,0.10933705682608577,4.007078301366438e-06,0.16942148760330578,0.04259576901086335,0.8250680330091409,0,0,0,0,0,1,CONFIRMED,10227020,K00730.04
465.8,1.7664,1.55400389,0.016,82.1,0.19145210159708342,2.668199484198662,0.04736152880543947,0.0282624,5409.0,0.746,4.609,0.9361370716510904,73033.53886774374,0.4274008983621177,1.59,1313.0,704.5,0.2013971243204515,2.847880997445375,0,1,0,0,1,0,0,0,0.024588600053114758,172.1390575039107,0.24877608386142272,0,0.9676751166385825,0.14107757222886616,0.019518015496567776,380.9529289242598,0.2227232412028765,6.351335452577278e-07,0.19496855345911948,0.0141691713181623,0.8270352121437528,0,0,0,0,0,1,CONFIRMED,11192998,K00481.02
78.9,0.655,0.716531851,0.887,17.9,-0.14476449974521965,1.8970770032094204,0.03808856037394305,0.5809850000000001,5552.0,1.03,4.349,0.9608861197646245,21053.560399948467,0.9044032809007709,1.11,2034.0,4063.57,0.045322978786657475,3.6089077454108347,1,0,0,0,1,0,0,0,0.014904646045723767,226.29965197456647,0.7311913813009502,0,0.9865301896466766,0.3213427534814982,0.009868772004694337,97.39266088063867,0.18987735537180445,1.7919650022647768e-06,0.29729729729729726,0.07984790874524714,0.7261388954460184,0,0,0,0,0,0,CANDIDATE,6974658,K02925.01
332.3,3.088,72.563291,0.4863,6.4,1.8607169712781746,2.521530341278711,0.0017731647075746144,1.5016944,5780.0,1.0,4.438,1.0003461405330565,27415.74171927881,1.0013852811777408,1.99,436.0,8.58,0.29885307640970665,0.9334872878487055,0,1,0,0,0,1,0,0,0.33995218047730846,50.96811585259112,0.12689390743013315,0,0.7080300818335743,0.013678394394973982,0.018223443223443225,332.0938829180588,0.0006206590742656739,2.2614740558004735e-05,0.0,0.12308155281372253,0.8903893591434555,1,0,0,0,1,0,FALSE POSITIVE,4571004,K04355.05
190.0,8.392,21.5262958,0.804,23.4,1.3329693037657089,2.278753600952829,0.01624369886558312,6.747168,5607.0,0.886,4.447,0.9704049844236761,35655.99467556985,0.6961126374227438,1.36,621.0,35.03,0.13353890837021754,1.5444401373176924,1,0,0,0,0,1,0,0,0.14045650815762095,70.98560416500612,0.39754223488703433,0,0.8553151737315311,0.029332211472725984,0.01405667319888539,197.59006142026283,0.038413174051903344,7.479224549167443e-06,0.22794117647058823,0.04473684210526316,0.7857400761840323,0,0,0,0,0,1,CONFIRMED,9006449,K01413.02
21725.0,2.0038,19.620346923,0.458,340.5,1.292706682218879,4.336959785120704,0.0042553613855213415,0.9177404,5710.0,0.905,4.492,0.9882312218760817,37905.553409582804,0.7811446116890852,13.6,643.0,40.39,1.1335389083702174,1.6062738531699883,0,0,0,1,0,1,0,0,0.13862557414557286,76.86602008706545,0.00039754223488703443,0,0.8651973232315257,0.03035695271913429,0.13761560722886687,18938.055352969757,0.1471610783201777,1.901087689549209e-07,0.1338235294117647,0.003912543153049482,0.8789383205999651,0,0,0,0,0,0,CANDIDATE,3453214,K00802.01
1071.3,16.64,370.94353,1.294,14.6,2.569307800515232,3.0299111049124443,0.0018691074982041965,21.53216,5755.0,0.776,4.588,0.9960193838698511,64309.710935277595,0.5926449722027491,27.77,228.0,0.64,1.4435758797502576,-0.1938200260161128,0,0,0,1,0,0,1,0,0.9558421947150996,28.033422148280195,4.669521299722863e-05,1,0.06711143750952717,0.0037751001367705133,0.3277113779691099,107394.74725041278,0.9900246517876516,3.385960121746833e-05,0.2333453366942744,0.08242322412022776,0.7599925220414598,0,1,0,0,1,0,FALSE POSITIVE,6195669,K08262.01
300.8,2.212,12.63063129,0.017,9.5,1.1014250575158886,2.4782778319196046,0.007297075225340274,0.037604000000000005,5579.0,0.798,4.58,0.9655590169608861,59702.73370150961,0.5535044009215566,1.37,689.0,53.17,0.1367205671564068,1.7256666603141786,1,0,0,0,0,1,0,0,0.10167756791019243,87.57856228253728,0.38890031823713034,0,0.8825412190479808,0.03649477535966937,0.015721538277929256,247.1667658243948,0.21699209437287442,7.06853030146524e-06,0.20437956204379562,0.1190159574468085,0.7556279616284104,0,0,0,0,0,0,CANDIDATE,10090854,K05762.01
3036.1,2.8979,9.439459486,0.049,175.2,0.9749471268226172,3.4823160718126935,0.012791604594777465,0.14199710000000001,5097.0,0.779,4.597,0.8821391484942886,65151.599853689564,0.3674711933045765,4.16,686.0,52.32,0.6190933306267428,1.7186677353162108,0,0,0,1,0,1,0,0,0.08348265258556513,96.21589688142765,0.013890568104233045,0,0.8816398603400193,0.04339045164248094,0.04890274466654441,2391.4784359212376,0.26954939438140624,5.287379015082729e-07,0.12019230769230768,0.006192154408616317,0.8877959206960794,0,0,0,0,0,1,CONFIRMED,7434875,K00884.01
599.6,5.1115,44.0003975,0.032,43.3,1.6434565999242958,2.777861624176242,0.004840391877520349,0.16356800000000002,4859.0,0.651,4.615,0.8409484250605745,97238.44896480434,0.21195292941409807,1.56,377.0,4.79,0.1931245983544616,0.6803355134145632,0,1,0,0,0,1,0,0,0.20955510373867334,51.81307434778289,0.2634063284950859,0,0.6087994922860758,0.014445603786271993,0.02194426157559798,481.5506160982659,0.2451442900400003,3.4204236450363885e-06,0.04487179487179487,0.024683122081387593,0.9349653637898568,0,0,0,0,0,1,CONFIRMED,8017703,K00518.02
148.8,4.303,8.55935323,0.744,20.4,0.9324409493437209,2.17260293120986,0.020946870849804462,3.201432,6115.0,0.919,4.462,1.058324679820007,34305.91263036442,1.0595140452502214,1.21,921.0,169.77,0.08278537031645007,2.2298609486549905,1,0,0,0,0,1,0,0,0.07872466551468194,100.06163481566998,0.5644739300537774,0,0.934267773387619,0.05428222491720884,0.012057220979963089,145.37657775966207,0.023548650636126378,8.713275173479434e-06,0.2644628099173554,0.05846774193548386,0.7558925994257464,0,1,0,0,1,0,FALSE POSITIVE,7186665,K03033.01
166.0,4.639,0.566804221,0.536,31.0,-0.24656692421465776,2.220108088040055,0.3410201609396036,2.4865040000000005,5277.0,0.64,4.625,0.9132917964693665,102953.2479073687,0.28496936499437553,0.85,1737.0,2149.42,-0.07058107428570728,3.3323212855985895,1,0,0,0,1,0,0,0,0.011473129178816512,220.21481205351103,1.628332994097293,0,0.9815284357466317,0.2593886945415691,0.012162316849816848,147.9219511553388,0.1222134287944641,7.554636753490231e-06,0.0823529411764706,0.0608433734939759,0.8747346180747413,1,0,0,1,2,0,FALSE POSITIVE,7281411,K04339.01
381.1,7.394,135.428746,0.498,7.9,2.131710857141863,2.5810389487721674,0.002274874001516143,3.6822120000000003,5849.0,0.919,4.517,1.012287988923503,38937.581876973156,0.886844257438716,1.83,343.0,3.29,0.26245108973042947,0.5171958979499743,0,1,0,0,0,1,0,0,0.5175560972165552,41.57615199748754,0.16317241106981215,0,0.5276601046577852,0.008256786120349675,0.018235301151514425,332.5262080864233,0.14607507839187348,2.7379711542186177e-05,0.3005464480874317,0.16478614536866962,0.6824261739853021,1,0,0,0,1,0,FALSE POSITIVE,7662744,K08140.01
326.7,4.576,10.62788695,0.473,22.6,1.0264469261247375,2.514149134475437,0.017940223448337175,2.1644479999999997,6082.0,1.014,4.445,1.052613361024576,27097.179610013773,1.2622675661304583,1.87,872.0,136.34,0.27184160653649897,2.1346232896624375,0,1,0,0,0,1,0,0,0.0958509535429575,98.11767101507007,0.15292383490770967,0,0.9266767671500028,0.04919199888696814,0.016888108604084934,285.2082122233676,0.14547893783695515,7.735309980880065e-06,0.320855614973262,0.051729415365779,0.7285482081986323,0,0,0,0,0,1,CONFIRMED,6287313,K02221.01
824.0,0.636,364.95068,0.9571,5.8,2.562234177193165,2.9159272116971158,7.261255137269508e-05,0.6087156,5574.0,0.884,4.438,0.9646936656282451,35082.8987419366,0.6768029414224991,3.69,241.0,0.8,0.5670263661590603,-0.09691001300805639,0,0,1,0,0,0,1,0,0.9191734647752043,27.40065979886651,0.019903108087271706,1,0.03974353781548458,0.004472061213174055,0.03822534931132216,1461.1773299725976,0.4360711851343512,3.392239192430057e-05,0.4444444444444444,0.15776699029126215,0.6241241365134707,1,0,0,0,1,0,FALSE POSITIVE,8678345,K05560.01
6223.0,22.25,2.43574046,0.997,74.6,0.38663101023551705,3.7939998009844706,0.38061663324069156,22.18325,7239.0,1.781,4.129,1.2528556593977154,4242.991493451361,7.8150542191689505,24.62,2102.0,4614.94,1.3912880485952974,3.664166059026437,0,0,0,1,1,0,0,0,0.041001820188673634,183.1343645698716,6.700941927444173e-05,0,0.987394559759115,0.20198249643287122,0.1265906094653989,16025.182404821144,0.6116736869011973,1.0666161040819595e-05,0.31640942323314375,0.06781295195243452,0.7224217094450897,1,0,0,0,1,0,FALSE POSITIVE,2167444,K06261.01
510.6,3.651,5.968724048,0.166,107.1,0.7758815006204043,2.7080808104682315,0.025487021811801472,0.606066,6122.0,1.439,4.173,1.0595361716857044,7192.47584638836,2.6096648672225338,3.26,1251.0,579.9,0.5132176000679389,2.7633531087482153,0,0,1,0,1,0,0,0,0.0668705219889223,121.88518815501382,0.02886338084399759,0,0.9644234997911981,0.10006427048839969,0.02074599016920073,430.3961081005733,0.1863490175442873,1.0114389526892062e-06,0.17791411042944785,0.010379945162553857,0.8415418255489152,0,0,0,0,0,1,CONFIRMED,7831264,K00171.01
1106.4,12.564,369.7985,0.1382,11.1,2.5679651452140573,3.0439121671012543,0.001415635812476254,1.7363448,5680.0,0.757,4.582,0.9830391138802353,66651.24113994553,0.535149287832723,2.53,225.0,0.61,0.40312052117581787,-0.21467016498923297,0,0,1,0,0,0,1,0,0.9339290120074029,27.475552918439085,0.06175020965739936,1,0.0972289800339756,0.0037690766158275184,0.03060567789761977,936.7075195728514,0.1811584479481175,3.0340847786024015e-05,0.4426877470355732,0.08902747650036152,0.6528499401284951,1,0,0,0,1,0,FALSE POSITIVE,9171886,K04525.01
15.5,4.949,4.37992345,0.728,13.9,0.6414665201997366,1.1903316981702914,0.04708035098954374,3.6028719999999996,6311.0,1.918,3.993,1.092246452059536,2674.8707045191036,5.235760548048102,0.81,1608.0,1579.65,-0.09151498112135022,3.198560871823451,1,0,0,0,1,0,0,0,0.05738740660089215,142.54362470383455,1.8816764231589205,0,0.9784450217170585,0.1554121457696495,0.003867352668186871,14.95641666013211,0.036344490275994276,1.046365319466942e-05,0.037037037037037035,0.08387096774193549,0.8921255454009102,0,0,0,0,0,0,CANDIDATE,9457728,K04637.01
278.5,7.74,281.35877,0.0371,6.2,2.4492604567327545,2.4448251995097476,0.0011462233787843188,0.287154,6049.0,2.522,3.728,1.046902042229145,840.4460405795724,7.640369328283538,4.22,446.0,9.34,0.6253124509616739,0.9703468762300933,0,0,0,1,0,1,0,0,0.9014539434494625,34.85626153716291,0.01330646350287223,0,0.719710231081008,0.01300931687660586,0.015323032769503824,234.79533325528803,0.1861394182702635,0.00023368740203122157,0.35071090047393366,0.15655296229802515,0.6633509950875764,1,0,0,0,1,0,FALSE POSITIVE,9974142,K06214.01
6057.0,2.6118,11.12827427,0.594,65.6,1.0464278208373046,3.7822575736633017,0.009779144309317962,1.5514092,3640.0,0.503,4.744,0.629975770162686,219211.85134043076,0.03985027793079088,4.04,408.0,6.52,0.6063813651106049,0.8142475957319202,0,0,0,1,0,1,0,0,0.07791188662570682,76.1681871832152,0.015165471061369442,0,0.6645645778826836,0.030020451323896826,0.07355136579788668,5409.803410734535,0.11963403105947429,1.863721139216674e-06,0.0594059405940594,0.017005118045236915,0.9290115152158599,0,0,0,0,0,1,CONFIRMED,9837661,K02715.01
555.4,2.1568,6.99130452,0.74,36.3,0.8445582190901513,2.744605875414239,0.012854062701686847,1.5960320000000001,4847.0,0.761,4.606,0.8388715818622361,69699.6643132618,0.28678157291550505,1.95,716.0,62.05,0.290034611362518,1.7927417858347485,0,1,0,0,0,1,0,0,0.06774882501034554,105.42443151337086,0.13486404018948397,0,0.8912705915699165,0.05223190216892518,0.023465365121081282,550.623360265658,0.008674967462400087,2.072574575824656e-06,0.07692307692307693,0.03204897371263954,0.9017342957517976,0,0,0,0,0,1,CONFIRMED,10022908,K01586.01
2895.6,2.8386,9.391039263,0.964,141.0,0.9727136562928441,3.4617385679564108,0.012594452721116261,2.7364104,5944.0,1.498,4.132,1.028729664243683,6039.157739251067,2.5132094248420227,11.73,1068.0,308.13,1.0692980121155293,2.488733983939086,0,0,0,1,1,0,0,0,0.09003751428743707,104.30558419417285,0.0006195922311478882,0,0.9511876141400373,0.07736441921044818,0.07170733138690415,5141.941374631288,0.4368663916928392,6.09730173587924e-07,0.16368286445012786,0.010118800939356265,0.8519322386711677,0,0,0,0,0,0,CANDIDATE,9008220,K00466.01
139.2,0.655,0.609125246,0.242,10.9,-0.2152934002173866,2.1436392352745433,0.04480468810952333,0.15851,5595.0,0.796,4.581,0.9683281412253375,60141.445827405456,0.5570784376162459,0.96,1896.0,3049.07,-0.017728766960431602,3.4841673949343424,1,0,0,0,1,0,0,0,0.013459211836661718,240.3868730694356,1.1302806712962965,0,0.9845017617460213,0.275008673978792,0.011044232149759787,121.9750637777877,0.14121686588000001,3.7003884091187383e-06,0.23958333333333334,0.12428160919540232,0.7332084399719939,0,0,1,0,1,0,FALSE POSITIVE,11144439,K07412.01
180.5,25.71,12.426469,0.978,24.2,1.094347740735992,2.256477206241677,0.086207111609903,25.14438,5691.0,0.887,4.544,0.9849428868120457,44478.76912135035,0.7404426595566418,1.66,729.0,66.74,0.22010808804005508,1.824386202318774,0,1,0,0,0,1,0,0,0.10498342986738604,91.91168668498302,0.21861287507410979,0,0.8951433641178531,0.03928762858300674,0.01713806674347824,293.7133317039149,0.3854552023469007,4.7189591830149014e-05,0.27710843373493976,0.06703601108033241,0.7439415440500649,1,0,1,1,3,0,FALSE POSITIVE,5471068,K06008.01
417.4,10.9,444.04257,0.062,7.4,2.6474246075692496,2.620552444729435,0.0010227998335084554,0.6758000000000001,5776.0,0.726,4.622,0.9996538594669436,79456.01110995725,0.5263466093463568,1.48,211.0,0.47,0.17026171539495738,-0.3279021420642826,1,0,0,0,0,0,1,0,1.058069029511377,25.923110690733296,0.30847136398633845,0,0.25342677171750844,0.0031906235848893636,0.018668200486382305,348.50170939976454,0.1976985728962453,6.400287251738049e-05,0.31756756756756754,0.15261140392908482,0.6801596861423979,0,0,0,0,0,0,CANDIDATE,3540873,K04986.01
737.8,4.6483,5.660669429,0.477,201.1,0.7528677937552801,2.8679386508907845,0.03421488731958714,2.2172391,5746.0,1.173,4.266,0.9944617514710973,13409.234191440644,1.345700335926508,3.24,1115.0,365.53,0.5105450102066121,2.5629230264369363,0,0,1,0,1,0,0,0,0.06049466194800081,116.26446026674942,0.029401194111858132,0,0.9551808358847764,0.0901641537345636,0.025294398695933223,639.8066053888284,0.15316096111827138,6.546928850877436e-07,0.15432098765432098,0.005828137706695582,0.8619576689085259,0,0,0,0,0,1,CONFIRMED,8030148,K00155.01
56.3,3.028,1.489457454,0.171,29.7,0.17302810220905024,1.7505083948513462,0.08470645893767614,0.517788,6316.0,2.087,3.908,1.0931118033921772,1857.6124019120853,6.2187519381531535,1.58,2415.0,8026.6,0.19865708695442263,3.904531620754119,0,1,0,0,1,0,0,0,0.02771023556748581,202.39968626443465,0.25352963964311137,0,0.9904498656790232,0.35021535549076915,0.006932853123557484,48.06445243282076,0.17134383417120974,6.688341431469986e-06,0.21518987341772153,0.0408525754884547,0.7961471970685076,0,1,0,0,1,0,FALSE POSITIVE,8149484,K04306.01
64.0,3.641,0.566790294,0.393,22.6,-0.24657759543645663,1.806179973983887,0.26766219347668174,1.430913,6100.0,1.093,4.358,1.0557286258220837,19087.967026301587,1.4840533510327854,0.89,2432.0,8244.38,-0.05060999335508721,3.916158001071724,1,0,0,0,1,0,0,0,0.013354723312755168,256.3363579027633,1.4185020901628298,0,0.9905782621453381,0.3805732160055854,0.0074567091950440536,55.60251201945454,0.15102713304764542,6.0304490676405264e-06,0.29213483146067415,0.0625,0.738203038250465,1,0,1,1,3,0,FALSE POSITIVE,7115878,K06825.01
131.9,12.974,44.6226725,0.931,20.6,1.6495555770918315,2.1202447955463652,0.012114544088172516,12.078794,6198.0,1.239,4.252,1.0726895119418485,11637.438187947722,2.032538357986974,1.73,613.0,33.39,0.2380461031287954,1.5236164190543708,0,1,0,0,0,1,0,0,0.24586182777363488,59.942278649876805,0.19313531427074906,0,0.8517848460028137,0.023433283857730358,0.012786513997167747,163.49494019976672,0.19324720484415206,1.723563285009431e-05,0.28901734104046245,0.05534495830174374,0.7438375651995879,0,0,0,0,0,0,CANDIDATE,6140059,K04123.01
0.0,0.052,0.875197345,1.004,0.0,-0.057894008485048463,-inf,0.0024756321291932925,0.052208,5855.0,1.796,3.999,1.0133264105226722,3093.052811687918,3.401027254898485,0.73,2518.0,9497.39,-0.1366771398795441,3.977604272200997,1,0,0,0,1,0,0,0,0.018860276967394025,234.44436249543767,2.5705817483554707,0,0.9912105056992128,0.4428036775089807,0.003722150158675771,13.854401803730067,1.0,,0.1506849315068493,,,0,0,0,0,0,0,CANDIDATE,5897826,K00126.02
411.7,2.4656,9.66857386,0.8,36.9,0.9853624192320051,2.614580866997486,0.010625489841718324,1.97248,5288.0,0.836,4.541,0.9151955694011769,49726.4487768146,0.49030710967192054,1.9,730.0,67.06,0.2787536009528289,1.8264635490928012,0,1,0,0,0,1,0,0,0.08517634132038526,95.84164992791108,0.14579384749963553,0,0.8954543986967893,0.045639433905452664,0.020812520812520812,433.16102257161197,0.04954513784319999,1.964095250755006e-06,0.1736842105263158,0.03157639057566189,0.8296947311529257,0,0,0,0,0,1,CONFIRMED,4847534,K00499.01
